종목코드,종목명,업종명,시장구분,대표자,현재가,등락률,PBR,PER,ROE,매출액성장률(%),영업이익성장률(%),부채비율(%),유동비율(%),3개월수익률(%),6개월수익률(%),12개월수익률(%),평균거래대금(억원),시가총액,매출액,영업이익,EPS,BPS,상장주수,결산월,설립일,주소,경상이익,3년연속흑자
108380,대양전기공업,30운송장비·부품,KOSDAQ,서영우,17610,1.97,0.61,6.8,10.0,16.12,66.66,16.62,446.9,-43.65,-36.65,-32.01,11.8,1558,509,63,2591.0,29042.0,9567,12.0,19880701.0,부산광역시 사하구 장평로 245,92,True
108490,로보티즈,27기계·장비,KOSDAQ,김병수,191400,-11.59,8.82,507.69,-3.0,28.87,232.27,1.41,5722.17,-34.56,-22.98,145.99,877.1,28882,118,-118,377.0,21707.0,14661,12.0,19990325.0,서울특별시 강서구 마곡중앙5로1길 37,-97,False
108860,셀바스AI,,KOSDAQ,곽민철,6850,-11.38,1.67,-30.72,-4.0,-11.4,-88.74,18.35,84.58,-49.78,-43.81,-50.43,29.6,1698,266,-4,-223.0,4090.0,26914,12.0,19990331.0,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 20층,15,True
109080,옵티시스,28전기·전자,KOSDAQ,신현국,8000,-3.73,0.0,0.0,0.0,8.29,66.86,10.23,667.42,-48.85,-9.6,-18.7,8.8,446,0,0,0.0,0.0,5636,12.0,19991129.0,경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층,0,True
109610,에스와이,26금속,KOSDAQ,"홍성부, 김성덕 (공동대표이사)",1829,-5.48,0.5,-6.33,-8.0,-10.02,-169.03,99.72,103.37,-38.0,-35.94,-46.6,19.1,925,1263,-12,-289.0,3640.0,48907,12.0,20000929.0,"경기도 수원시 권선구 정조로 340-2 (권선동, 에스와이빌딩)",-33,False
109670,씨싸이트,20섬유·의류,KOSDAQ,정정한,4080,3.55,0.44,-18.13,-3.0,0.1,197.79,52.87,239.43,-24.02,-31.2,-44.79,0.6,219,387,-15,-225.0,9236.0,5836,12.0,19990309.0,"서울특별시 강남구 테헤란로 625 2층, 7층(삼성동, 덕명빌딩) &nbsp",-4,False
109740,디에스케이,27기계·장비,KOSDAQ,"김태구, 김종원(각자대표)",5080,8.55,1.21,-8.41,-13.0,142.38,-19.7,8.05,423.81,4.74,-42.27,-30.51,3.9,1210,49,-57,-604.0,4200.0,25710,12.0,19950203.0,경기도 안산시 상록구 수인로710(사사동) -,-35,False
109820,진매트릭스,06일반서비스,KOSDAQ,김수옥,1594,8.81,1.69,-8.66,-18.0,6.23,58.63,56.09,431.94,-24.45,-31.88,-38.69,2.0,285,100,-16,-184.0,943.0,20393,12.0,20001207.0,"경기도 성남시 분당구  대왕판교로 700 삼평동 코리아바이오파크 8층,7층",-37,False
109860,동일금속,26금속,KOSDAQ,오길봉,7470,0.95,0.41,13.48,3.0,-13.99,-70.73,5.67,546.53,0.27,-1.97,-10.11,0.3,681,286,15,554.0,18440.0,9100,12.0,19841220.0,경상북도 영천시 금호읍 덕성리 327,16,True
109960,앱토크롬,11유통,KOSDAQ,김정출,1643,1.17,0.06,-3.12,-2.0,-6.53,-25.93,4.23,267.96,-48.35,-65.21,-74.1,0.2,254,24,-5,-526.0,27861.0,15132,12.0,19980212.0,경기도 성남시 중원구 둔촌대로 545 한라시그마밸리 B1(지하1층),-34,False
110020,전진바이오팜,23화학,KOSDAQ,이태훈,2095,-6.89,1.07,4.34,36.0,-28.94,-129.6,6.32,1083.09,-9.31,-10.47,-38.56,0.8,167,193,12,483.0,1950.0,9058,12.0,20040916.0,대구광역시 달서구 성서공단북로 295 -,43,False
110790,크리스에프앤씨,20섬유·의류,KOSDAQ,우진석 (단독대표),2940,-0.34,0.17,5.36,-3.0,-4.8,-68.46,84.2,96.86,-25.38,-24.9,-39.63,0.4,666,632,-67,548.0,17440.0,23430,12.0,19980806.0,서울특별시 강남구 도곡로 176,-47,True
110990,디아이티,27기계·장비,KOSDAQ,박종철,16400,-7.13,1.28,10.21,17.0,-7.49,-4.91,12.39,748.64,-36.06,-7.08,23.87,37.9,3205,485,164,1607.0,12787.0,18900,12.0,20050930.0,경기도 화성시 정남면 가장로 355-50,185,True
111710,남화산업,15오락·문화,KOSDAQ,최영곤(단독대표이사),3005,-4.6,0.0,0.0,0.0,-18.99,-48.9,7.11,3428.45,-28.96,-29.95,-37.85,32.9,653,0,0,0.0,0.0,20588,12.0,19900223.0,전라남도 무안군 청계면 서호로 162,0,True
112040,위메이드,,KOSDAQ,"Park, Kwan Ho",15710,-3.2,1.3,-28.67,6.0,-25.16,27.16,33.96,163.9,-32.14,-42.56,-51.51,39.6,5224,1533,85,-548.0,12052.0,33948,12.0,20000210.0,경기도 성남시 분당구 대왕판교로 644번길 49 (삼평동 코리아벤처타운 업무시설비블럭 아이레보타워),317,False
112290,와이씨켐,23화학,KOSDAQ,"이성일, 이승훈",9000,-3.12,2.04,-5.69,-30.0,18.19,78.37,252.43,80.13,-23.27,-18.03,-11.15,81.8,1902,703,-82,-1581.0,4401.0,20221,12.0,20010728.0,경상북도 성주군 선남면 유서리길 174-12 &nbsp,-138,False
113810,디젠스,30운송장비·부품,KOSDAQ,이석우,465,0.0,0.64,20.22,3.0,-10.21,-85.63,151.4,228.58,-35.51,-40.91,-52.36,2.5,151,224,12,23.0,732.0,32628,12.0,20060201.0,경기도 시흥시 공단1대로27번길 38 (정왕동),14,True
114190,강원에너지,28전기·전자,KOSDAQ,"신진용,하재득",8180,-5.43,6.19,-34.96,-20.0,-16.22,-134.98,113.44,112.14,-46.5,-51.97,-35.79,16.3,2040,522,-9,-234.0,1321.0,26123,12.0,19760206.0,"전라북도 군산시 자유무역1길 60 웰크론강원 510-9, 510-10, 510-12",-11,False
114450,그린생명과학,24제약,KOSDAQ,"양준화, 이기성(각자 대표이사)",2095,0.24,1.11,26.86,4.0,62.26,-45.8,43.29,204.1,-31.76,-29.46,-20.64,36.9,385,249,4,78.0,1889.0,20000,12.0,20050401.0,전라남도 여수시 여수산단2로 84,16,False
114630,폴라리스우노,23화학,KOSDAQ,최용성,1466,0.0,0.2,10.25,3.0,21.23,1396.66,19.39,786.47,-38.01,-40.77,-44.99,2.1,245,188,16,143.0,7450.0,17235,12.0,19990719.0,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니,35,True
114810,한솔아이원스,27기계·장비,KOSDAQ,박인래,9980,-15.42,1.31,10.1,11.0,26.53,44.4,21.06,283.71,-46.91,-11.92,18.39,40.4,3278,492,71,988.0,7607.0,28143,12.0,20050701.0,경기도 안성시 고삼면 안성대로 2061 (가유리 777-1),68,True
114840,아이패밀리에스씨,23화학,KOSDAQ,"김태욱, 김성현",8240,-2.6,1.34,6.53,19.0,8.18,-7.81,34.78,306.73,-26.23,-45.36,-50.12,5.9,1332,548,37,1261.0,6134.0,16681,12.0,20000229.0,"서울특별시 송파구 동남로 122 문정동, COLLECTED 빌딩",42,True
115160,휴맥스,11유통,KOSDAQ,정창수,6320,0.48,0.3,-0.36,-19.0,-59.72,-86.78,199.1,31.9,-12.34,-25.38,-39.11,4.5,262,921,28,-17755.0,21031.0,4312,12.0,20091005.0,경기도 용인시 처인구  영문로 2,352,False
115180,큐리언트,06일반서비스,KOSDAQ,남기연,17790,-3.84,19.68,-21.05,-80.0,-12.39,-6.5,57.83,983.4,-54.85,-39.59,67.51,34.9,6095,19,-77,-845.0,904.0,37511,12.0,20080702.0,"경기도 성남시 분당구 판교로 242, C동 8층",-78,False
115310,인포바인,,KOSDAQ,권 성 준,7050,0.0,0.54,15.99,7.0,15.47,-11.21,9.78,879.23,-48.84,-51.65,-40.25,1.7,1008,69,19,441.0,12978.0,14831,12.0,20000214.0,서울특별시 영등포구 여의대로 24 전국경제인연합회관 40층,24,True
115440,우리넷,28전기·전자,KOSDAQ,김광수(단독대표),6650,-5.81,0.72,19.56,1.0,-41.86,-91.9,27.4,355.11,-49.2,-13.3,5.89,113.1,715,118,-40,340.0,9217.0,10794,12.0,20000104.0,경기도 안양시 동안구 시민대로 353(관양동),-38,True
115450,HLB테라퓨틱스,11유통,KOSDAQ,안기홍,1731,-0.29,1.02,-16.64,-6.0,6.9,21.3,29.46,192.71,-49.75,-46.47,-54.17,13.0,1493,130,-32,-104.0,1704.0,88580,12.0,20000607.0,경기도 구리시 산마루로 6 2층 202호,-44,True
115480,씨유메디칼,29의료·정밀기기,KOSDAQ,김형수,1778,0.57,0.36,26.15,5.0,23.08,51.21,70.39,423.37,-35.11,-39.42,-41.03,0.8,212,153,25,68.0,4930.0,12124,12.0,20011213.0,강원도 원주시  문막읍 동화공단로 130-1,29,True
115500,케이씨에스,,KOSDAQ,김광묵,7830,-3.93,0.0,0.0,0.0,-15.83,4.04,40.81,197.47,-51.31,-20.18,-14.71,119.1,912,0,0,0.0,0.0,12000,12.0,20021206.0,경상북도 구미시 3공단1로 284 (임수동),0,True
115530,씨엔플러스,28전기·전자,KOSDAQ,정상옥,1812,-1.47,1.81,-5.01,-33.0,18.58,344.32,377.0,86.34,-47.02,-44.25,-64.19,0.9,150,175,-8,-362.0,1003.0,7884,12.0,20031110.0,경기도 시흥시 시화벤처로 305 B동(정왕동),-9,True
115570,스타플렉스,23화학,KOSDAQ,강민표,2510,-0.2,0.28,5.78,10.0,21.31,193.18,54.33,131.62,-21.68,-16.33,-22.05,0.6,202,246,14,434.0,9029.0,7984,12.0,19960711.0,충청북도 음성군  삼성면 대성로 417,46,False
115610,이미지스,28전기·전자,KOSDAQ,이동섭,1730,7.45,6.18,-7.97,-67.0,1.83,61.89,27.46,384.02,-35.45,-41.87,-25.59,10.9,167,130,-52,-217.0,280.0,11818,12.0,20040325.0,경기도 수원시 영통구 광교로 105 경기 R&DB 센터 3층 301호(이의동 906-5),-37,False
117670,알파칩스,28전기·전자,KOSDAQ,윤석원,8880,-0.34,1.3,-4.17,-23.0,-3.51,-44.48,41.39,257.07,-52.51,-35.42,11.84,3.7,538,201,-14,-2127.0,6843.0,6661,12.0,20021101.0,"경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마)",-4,False
117730,티로보틱스,27기계·장비,KOSDAQ,안승욱,12520,-2.87,5.43,-5.61,-84.0,-32.07,-63.14,68.6,162.06,-38.17,-50.12,14.76,31.5,2639,82,-30,-2230.0,2304.0,22558,12.0,20041027.0,경기도 오산시 가장산업서북로 103-37 (지곶동),-5,False
118990,모트렉스,30운송장비·부품,KOSDAQ,이형환,5100,-3.77,0.5,17.11,1.0,12.64,2.6,138.03,68.21,-43.27,-48.9,-44.44,10.0,1239,1798,117,298.0,10261.0,24537,12.0,20011001.0,경기도 성남시 수정구 금토로80번길 56 위든타워 1동 1301호,140,True
119500,포메탈,26금속,KOSDAQ,오호석,2480,-1.39,0.0,0.0,0.0,-21.54,29.76,21.01,262.05,-44.52,-48.17,-21.27,3.5,293,0,0,0.0,0.0,11847,12.0,19691015.0,충청남도 서산시  지곡면 무장산업로 229-7,0,True
119610,인터로조,29의료·정밀기기,KOSDAQ,노시철,14100,-4.79,1.15,14.14,10.0,1.74,165.74,54.76,265.82,-36.63,-9.27,-28.43,14.8,1639,307,62,997.0,12312.0,11413,12.0,20001025.0,경기도 평택시  산단로15번길 28,65,True
119830,아이텍,06일반서비스,KOSDAQ,이장혁,5030,-1.95,0.68,-23.84,-7.0,4.88,-36.77,19.6,506.0,-35.43,-21.53,-15.6,22.0,1380,121,-3,-211.0,7422.0,26538,12.0,20050201.0,경기도 화성시 동탄면 동탄산단4길 9-15 -,-88,False
119850,지엔씨에너지,28전기·전자,KOSDAQ,안병철,45300,-0.55,3.35,18.66,20.0,11.01,57.37,69.56,177.77,29.8,24.45,39.17,117.6,5880,554,44,2428.0,13535.0,16448,12.0,19930623.0,서울특별시 강서구 마곡중앙2로 49 -,161,True
120240,대정화금,23화학,KOSDAQ,송영준,14870,0.2,0.62,11.05,6.0,17.09,31.87,14.74,526.5,4.94,15.63,8.38,3.5,1052,923,85,1346.0,24094.0,7190,12.0,19861113.0,"경기도 시흥시 서해안로 186 대정화금(주) 정?동, 시화공단 1다 107",119,True
121440,골프존홀딩스,11유통,KOSDAQ,장성원,6660,-0.15,0.35,11.87,2.0,-20.48,-35.22,12.35,323.37,30.33,44.0,14.83,17.6,2852,695,26,561.0,19283.0,42836,12.0,20000508.0,서울특별시 강남구 영동대로 735-,9,True
121600,나노신소재,23화학,KOSDAQ,박장우,41050,-8.06,1.98,306.34,3.0,23.8,17.68,82.43,141.39,-53.77,-28.36,-23.41,52.6,4941,327,28,134.0,20762.0,12262,12.0,20000315.0,세종특별자치시   부강면 금호안골길 78 부용지방산업단지내,66,True
121800,비덴트,28전기·전자,KOSDAQ,백승호,3320,0.0,0.4,29.12,-7.0,-8.52,45.19,6.66,1720.74,0.0,0.0,0.0,0.0,2563,28,-3,114.0,8348.0,77201,12.0,20020320.0,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)",-429,False
121850,코이즈,23화학,KOSDAQ,조재형,1412,-3.68,4.36,-0.48,-96.0,-36.51,-140.81,1003.37,65.86,-48.28,-61.42,-84.25,1.6,70,50,0,-2959.0,324.0,5056,12.0,20060216.0,충청북도 충주시  대소원면 첨단산업로 146 코이즈,8,False
121890,에스디시스템,28전기·전자,KOSDAQ,박봉용,1979,-3.46,2.45,-14.04,-16.0,59.4,150.87,68.26,190.73,28.09,20.08,46.16,4.2,293,181,-22,-141.0,808.0,13291,12.0,20010428.0,"경기도 성남시 중원구 갈마치로244번길 31 613호(상대원동, 현대아이밸리)",-18,False
122310,제노레이,29의료·정밀기기,KOSDAQ,박병욱,3520,0.0,0.53,67.69,0.0,1.23,-72.82,50.96,211.8,-25.27,-16.49,-38.99,1.0,480,254,-16,52.0,6636.0,14553,12.0,20010412.0,경기도 성남시 중원구 둔촌대로541번길 60 -,-3,True
122350,삼기,30운송장비·부품,KOSDAQ,김치환,1650,-11.95,0.62,-9.54,-11.0,2.04,-72.39,271.23,62.5,9.13,-7.82,20.97,65.8,720,1486,-37,-173.0,2656.0,38339,12.0,20091224.0,충청남도 서산시 지곡면 무장산업로 263-29 -,-59,True
122450,KX,15오락·문화,KOSDAQ,이강봉,2560,-0.78,0.3,5.79,6.0,-4.54,-20.87,234.6,9.32,-20.37,-24.82,-40.81,3.7,1138,719,38,442.0,8467.0,44819,12.0,20001019.0,서울특별시 강동구 고덕비즈밸리로6길 90 9층,-11,True
122640,예스티,27기계·장비,KOSDAQ,"장동복, 강임수 각자대표이사",21750,-11.76,3.41,-805.56,1.0,-20.6,-72.6,54.03,190.84,-26.77,18.72,22.6,217.6,5724,275,31,-27.0,6379.0,21600,12.0,20000306.0,경기도 평택시 진위면 마산12로 27 예스티,35,True
122690,서진오토모티브,30운송장비·부품,KOSDAQ,고만윤,1673,-0.89,0.26,-1.49,-19.0,21.38,-1936.01,315.36,52.57,-31.71,-45.77,-27.26,1.2,371,7043,143,-1122.0,6516.0,23079,12.0,20100119.0,경기도 시흥시 공단1대로 313,129,False
122870,와이지엔터테인먼트,15오락·문화,KOSDAQ,양민석 (단독대표이사),39800,-1.85,1.44,20.16,7.0,71.29,247.57,21.17,247.43,-27.11,-43.71,-52.11,50.9,7168,1471,180,1974.0,27689.0,18691,12.0,19980224.0,서울특별시 마포구 희우정로1길 7 -,178,False
122990,와이솔,28전기·전자,KOSDAQ,김지호,5990,-2.12,0.54,-3.98,-9.0,-6.5,-18.61,8.86,649.68,-22.61,-3.54,-7.99,13.1,1603,972,21,-1504.0,11034.0,26639,12.0,20080624.0,경기도 오산시 가장로 531-7(가장동),75,False
123010,알엔티엑스,28전기·전자,KOSDAQ,황성환,1554,0.0,1.91,-15.39,-7.0,-30.52,-8.39,41.94,170.72,-2.33,18.63,50.44,25.7,540,97,14,-101.0,815.0,34797,12.0,20031008.0,충청북도 청주시 흥덕구 옥산면 과학산업1로 114 &nbsp,14,False
123040,엠에스오토텍,30운송장비·부품,KOSDAQ,"이태규,이강섭",1585,-0.75,0.48,-0.93,-40.0,-85.85,712.41,361.27,33.92,-35.17,-32.84,-45.34,3.6,971,4201,119,-1710.0,3331.0,62628,12.0,19900906.0,경상북도 경주시  내남면 포석로 16-9,113,False
123330,제닉,23화학,KOSDAQ,허남,24150,1.68,4.6,10.19,54.0,56.68,146.66,37.7,233.69,-21.59,26.04,-31.78,49.7,2055,294,34,2370.0,5246.0,7968,12.0,20010927.0,경기도 성남시 수정구 금토로 52 에프동 8층,35,False
123410,코리아에프티,30운송장비·부품,KOSDAQ,"오원석, 김재산(각자 대표이사)",5180,-5.13,0.55,3.28,17.0,10.15,24.7,95.58,167.28,-26.11,-37.82,2.37,9.9,1470,2106,118,1577.0,9358.0,27841,12.0,20100224.0,경기도 안성시 원곡면 섬바위길 23,128,True
123420,위메이드플레이,,KOSDAQ,우상준,6090,-0.16,0.24,3.65,8.0,-1.24,307.96,8.49,539.24,-23.3,-22.12,-45.28,8.2,611,324,34,1667.0,25565.0,10401,12.0,20100225.0,"경기도 성남시 분당구 대왕판교로644번길 49 9층, 10층(삼평동, 위믹스타워)",79,False
123570,이엠넷,06일반서비스,KOSDAQ,김영원,1695,0.59,0.38,19.26,2.0,-9.39,-76.98,35.78,400.43,-16.09,-10.74,-28.63,0.2,370,85,2,88.0,4480.0,22276,12.0,20000420.0,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층,9,True
123750,알톤,30운송장비·부품,KOSDAQ,김신성,2120,0.47,1.33,124.71,2.0,20.92,118.19,26.67,425.91,1.19,10.3,45.21,1.3,296,71,-4,17.0,1593.0,13819,12.0,20100325.0,경기도 양주시 칠봉산로120번길 82 -,-3,False
123840,뉴온,19음식료·담배,KOSDAQ,"이청균, 최봉근",1989,-1.04,0.13,-0.19,-40.0,365.19,-37.01,22.94,196.76,-66.85,-80.89,-84.21,0.7,125,136,-21,-10220.0,15222.0,6365,12.0,20100323.0,경기도 성남시 중원구 갈마치로 302 907호,-68,False
123860,아나패스,28전기·전자,KOSDAQ,이경호,11890,-4.11,1.98,7.63,30.0,-40.64,0.54,63.68,237.39,-33.69,-29.18,-38.11,16.1,1506,1822,200,1559.0,5997.0,12123,12.0,20021129.0,"서울특별시 구로구 디지털로31길 61 신세계아이앤씨빌딩 6층, 7층",185,True
124500,아이티센글로벌,,KOSDAQ,강진모,21050,-10.43,3.9,10.47,51.0,30.24,14.39,100.95,18.39,-54.49,-47.38,8.9,99.3,4490,32882,992,2010.0,5404.0,23204,12.0,20050510.0,"경기도 과천시 과천대로12길 117 제E동(갈현동, 과천펜타원)",943,True
124560,태웅로직스,13운송·창고,KOSDAQ,Han Jae dong and Cho Yong jun (individual representative directors),1850,-0.11,0.28,-14.92,-2.0,4.04,-105.32,87.41,112.2,-31.99,-28.57,-41.64,3.3,724,2766,5,-124.0,6545.0,38720,12.0,19960120.0,"서울특별시 서초구 서초대로42길 95 5층(서초동, 태웅빌딩)",15,False
125020,티씨머티리얼즈,28전기·전자,KOSDAQ,박혜린,5230,-8.73,3.14,28.12,12.0,-1.57,-37.78,55.47,245.93,-15.65,31.9,-1.51,134.6,1715,3039,109,186.0,1664.0,35038,12.0,19950401.0,울산광역시 울주군 온산읍 산남길 64,82,True
125210,아모그린텍,28전기·전자,KOSDAQ,"양성철, 김병규(각자대표)",5590,-5.25,1.14,15.66,8.0,0.57,105.9,129.39,101.48,-63.13,-14.0,-14.0,23.9,889,307,16,357.0,4917.0,16496,12.0,20040106.0,경기도 김포시 통진읍 김포대로1950번길 91,18,True
125490,한라캐스트,30운송장비·부품,KOSDAQ,오종두,7390,-9.99,2.56,63.16,5.0,6.87,-65.15,41.3,347.46,-53.05,-60.5,,174.1,2704,405,15,117.0,2892.0,36502,12.0,20050501.0,인천광역시 남동구 은봉로105번길 59,21,True
126340,비나텍,28전기·전자,KOSDAQ,성도경,62200,-9.86,5.22,-70.05,-5.0,38.89,89.46,161.61,71.43,-53.23,-27.42,117.37,165.7,4006,254,-15,-888.0,11920.0,7180,12.0,19990726.0,전라북도 전주시 덕진구 운암로 15,-16,False
126600,BGF에코머티리얼즈,23화학,KOSDAQ,홍정혁,2880,-1.03,0.43,12.91,3.0,3.49,15.97,27.91,172.94,-33.41,-28.36,-6.34,12.4,1763,928,32,223.0,6634.0,62766,12.0,19971013.0,경기도 화성시  장안면 상두원길 142,40,True
126640,화신정공,30운송장비·부품,KOSDAQ,정 서 진,3990,-2.68,1.33,55.42,2.0,17.7,778.69,67.0,132.75,155.61,187.67,206.92,218.5,1239,3220,13,72.0,2991.0,35055,12.0,20100428.0,경상북도 영천시  도남공단3길 96,27,True
126700,하이비젼시스템,29의료·정밀기기,KOSDAQ,최 두 원,9440,1.07,0.49,-8.27,-10.0,-42.73,-165.96,16.09,408.92,-50.76,-42.01,-37.69,18.0,1322,280,-75,-1142.0,19368.0,14942,12.0,20100408.0,경기도 성남시 중원구 둔촌대로 527 -,-44,False
126730,코칩,28전기·전자,KOSDAQ,손진형,12650,-7.66,1.8,37.76,8.0,17.73,-80.74,20.44,638.16,-35.72,-24.57,5.33,209.3,1131,121,11,335.0,7046.0,8770,12.0,19940623.0,경기도 안양시 만안구 만안로 359,28,True
126880,제이엔케이글로벌,27기계·장비,KOSDAQ,김방희,2725,-1.27,0.4,21.63,3.0,6.27,10.53,58.22,139.55,-32.04,-25.85,-39.65,4.3,631,520,6,126.0,6844.0,23204,12.0,19980928.0,"경기도 성남시 수정구 창업로 43 A동 10층(시흥동, 판교글로벌비즈센터)",32,True
127120,제이에스링크,06일반서비스,KOSDAQ,이준영,32850,-6.01,15.3,-54.66,-26.0,46.71,-32.58,79.74,107.9,-25.34,50.34,117.26,65.0,11325,24,-49,-601.0,2147.0,34741,12.0,20000315.0,서울특별시 강서구 마곡중앙8로3길 31 지번) 서울특별시 강서구 마곡동 787-8,-38,False
127710,아시아경제,,KOSDAQ,"장범식, 마영민(각자대표)",1040,2.26,0.38,11.69,1.0,3.01,9.0,63.35,118.37,-38.53,-3.08,-6.89,0.7,456,145,-28,89.0,2736.0,44049,12.0,20050620.0,"서울특별시 중구 충무로 29 아시아미디어타워 10층,11층 &nbsp",-11,True
127980,화인써키트,28전기·전자,KOSDAQ,유수권,2990,-0.99,0.93,-8.9,-1.0,-8.9,-162.66,83.92,72.99,-50.58,-46.13,-49.58,2.6,360,166,2,-336.0,3205.0,11840,12.0,19910110.0,인천광역시 남동구 남동대로79번길 71 &nbsp,7,False
128540,에코캡,30운송장비·부품,KOSDAQ,김창규,1280,-1.16,0.31,-13.91,2.0,11.0,1113.04,41.99,213.5,-32.31,-46.89,-24.35,2.3,335,343,-16,-92.0,4162.0,26690,12.0,20070816.0,울산광역시 울주군 언양읍 반천반송산업로 137-66,14,False
128660,피제이메탈,26금속,KOSDAQ,고이석,2695,-0.37,0.91,8.75,9.0,12.14,-22.2,62.4,204.16,-25.35,-10.17,-13.62,3.9,664,1031,79,308.0,2977.0,24803,12.0,20100630.0,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층,22,True
129890,앱코,28전기·전자,KOSDAQ,오광근,928,-2.52,0.68,7.19,0.0,-10.65,-31.93,66.85,408.53,-16.32,0.43,3.0,4.9,455,164,7,129.0,1364.0,45545,12.0,20010711.0,서울특별시 강서구 마곡중앙1로 20 M시그니처 7층 &nbsp,28,True
129920,대성하이텍,27기계·장비,KOSDAQ,"최우각, 최호형",4215,-1.52,0.99,-10.7,-38.0,4.21,148.08,137.77,119.58,-62.53,-3.44,-7.77,24.0,609,176,0,-394.0,4260.0,16248,12.0,20011012.0,"대구광역시 달성군 현풍면 테크노대로2길 10 (중리, (주)대성하이텍)",-204,False
130500,GH신소재,20섬유·의류,KOSDAQ,유영진,1799,-3.28,0.32,-5.28,-6.0,6.92,3.63,79.95,69.5,-29.86,-30.27,-35.52,0.8,254,211,20,-341.0,5566.0,14545,12.0,20011207.0,경상북도 구미시  1공단로4길 141-54,21,True
130580,나이스디앤비,06일반서비스,KOSDAQ,오규근,5450,-0.18,0.73,6.5,13.0,4.84,1.26,18.41,481.81,-5.38,-4.39,-4.89,0.5,834,183,13,839.0,7506.0,15400,12.0,20021101.0,서울특별시 중구 소공로 70 -,19,True
130740,티피씨글로벌,30운송장비·부품,KOSDAQ,이정훈,1920,-4.0,0.33,-45.71,26.0,-0.54,-253.76,38.61,155.62,-9.43,-28.76,8.6,5.1,218,173,-6,-42.0,5794.0,11276,12.0,19990101.0,경상북도 경산시  진량읍 일연로 574,239,False
131030,옵투스제약,24제약,KOSDAQ,심상호,5340,-3.09,0.58,8.37,7.0,6.42,3.35,15.79,262.29,-43.07,-29.55,-25.11,8.9,963,819,86,638.0,9244.0,17646,12.0,20100727.0,충청북도 청주시 흥덕구 오송읍 오송생명6로 50 .,121,True
131090,시큐브,,KOSDAQ,이규호,3860,-0.13,0.66,11.22,7.0,11.28,26.11,6.7,1617.06,-8.53,1.58,-8.31,1.2,294,121,34,344.0,5879.0,7658,12.0,20000323.0,"서울특별시 구로구  디지털로26길 111 JnK디지털타워 801,802,803호",34,True
