종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
000370,한화손해보험,KOSPI,20907,1359,1359,0.0,6479,116738,12.0,5930,3.07,0.34,1932.00,17378.00,2.77
000390,SP삼화,KOSPI,1443,18,40,3.64,1599,27203,12.0,5960,21.13,0.47,282.00,12683.00,-3.56
000400,롯데손해보험,KOSPI,0,0,0,0.0,6765,310336,12.0,2290,0.00,0.00,0.00,0.00,3.62
000430,대원강업,KOSPI,4328,233,263,9.68,2176,62000,12.0,3540,6.03,0.39,587.00,9057.00,-1.39
000480,CR홀딩스,KOSPI,2057,102,104,-3.32,2168,46890,12.0,4685,-8.01,0.34,-585.00,13605.00,0.97
000490,대동,KOSPI,3777,60,-53,-6.74,1859,28826,12.0,6780,-10.59,0.38,-640.00,17840.00,-1.88
000500,가온전선,KOSPI,7636,278,223,11.96,29959,16543,12.0,188900,105.71,11.63,1787.00,16247.00,-12.95
000520,삼일제약,KOSPI,525,-84,-106,-24.71,1351,21691,12.0,6890,-4.31,1.10,-1598.00,6277.00,4.39
000540,흥국화재,KOSPI,33740,1488,1437,9.97,2001,64242,12.0,3200,1.95,0.27,1638.00,11857.00,0.95
000545,흥국화재우,KOSPI,0,0,0,0.0,41,768,12.0,5160,0.00,0.00,0.00,0.00,-3.91
000590,CS홀딩스,KOSPI,317,46,110,5.59,780,1154,12.0,67600,4.52,0.21,14967.00,320744.00,-1.89
000640,동아쏘시오홀딩스,KOSPI,3510,191,195,8.41,5311,6732,12.0,83700,6.20,0.49,13508.00,171401.00,3.98
000650,천일고속,KOSPI,447,-53,-42,-25.32,2202,1429,12.0,148300,-50.49,14.97,-2937.00,9908.00,-4.51
000660,SK하이닉스,KOSPI,525763,376103,516169,61.16,13085215,712702,12.0,1759000,29.84,10.24,58955.00,171751.00,-8.34
000670,영풍,KOSPI,8511,433,25,-7.82,6195,18410,12.0,35250,-83.53,0.18,-422.00,195371.00,-1.12
000680,LS네트웍스,KOSPI,17048,433,359,-1.81,2198,78803,12.0,2925,-7.22,0.26,-405.00,11323.00,-0.34
000700,유수홀딩스,KOSPI,1063,100,173,3.05,1531,26041,12.0,6020,34.20,0.47,176.00,12843.00,0.50
000720,현대건설,KOSPI,62813,1809,2735,4.95,104451,111355,12.0,106200,31.99,1.44,3320.00,73523.00,-2.48
000725,현대건설우,KOSPI,0,0,0,0.0,501,1054,12.0,49350,0.00,0.00,0.00,0.00,-1.69
000760,이화산업,KOSPI,111,8,8,-1.11,328,2800,12.0,12480,-19.50,0.26,-640.00,47844.00,2.04
000810,삼성화재,KOSPI,66763,8611,8577,0.0,275921,44647,12.0,644000,15.82,1.29,40703.00,500071.00,0.94
000815,삼성화재우,KOSPI,0,0,0,0.0,11607,3007,12.0,398000,0.00,0.00,0.00,0.00,0.38
000850,화천기공,KOSPI,552,19,61,4.29,716,2200,12.0,32150,6.21,0.21,5173.00,154300.00,-3.31
000860,강남제비스코,KOSPI,1469,9,0,-0.65,1593,13000,12.0,12090,-58.41,0.25,-207.00,47663.00,-1.87
000880,한화,KOSPI,214514,12667,9216,3.87,61130,70507,12.0,96000,24.37,0.72,3939.00,133067.00,1.37
00088K,한화3우B,KOSPI,0,0,0,0.0,5918,19404,12.0,33100,0.00,0.00,0.00,0.00,0.46
000890,보해양조,KOSPI,432,25,21,8.75,404,27624,12.0,1402,5.84,0.45,240.00,3129.00,-3.51
000910,유니온,KOSPI,452,-7,430,47.05,434,15611,12.0,2795,1.87,0.40,1496.00,6907.00,-0.53
000950,전방,KOSPI,79,-9,8,-1.06,442,1680,12.0,26550,1.50,0.13,17743.00,199651.00,-1.67
000970,한국주철관,KOSPI,921,25,35,4.49,1479,22800,12.0,6620,8.90,0.39,744.00,16819.00,-0.15
000990,DB하이텍,KOSPI,3746,637,969,14.17,45549,43504,12.0,100000,17.29,1.90,5783.00,52634.00,-9.17
001020,페이퍼코리아,KOSPI,672,12,-7,-6.65,662,35596,12.0,2040,-3.76,0.28,-543.00,7411.00,2.10
001040,CJ,KOSPI,114512,4607,2822,2.81,37959,29176,12.0,132200,32.89,0.85,4019.00,155346.00,-1.12
001045,CJ우,KOSPI,0,0,0,0.0,1455,2260,12.0,68100,0.00,0.00,0.00,0.00,-2.16
00104K,CJ4우(전환),KOSPI,0,0,0,0.0,5443,4226,12.0,130700,0.00,0.00,0.00,0.00,-0.68
001060,JW중외제약,KOSPI,1999,336,352,20.07,5518,23285,12.0,24150,9.78,1.58,2470.00,15290.00,0.21
001065,JW중외제약우,KOSPI,0,0,0,0.0,70,341,12.0,20950,0.00,0.00,0.00,0.00,0.72
001067,JW중외제약2우B,KOSPI,0,0,0,0.0,87,209,12.0,43500,0.00,0.00,0.00,0.00,4.32
001070,대한방직,KOSPI,349,4,-3,0.01,325,5300,12.0,6310,-54.87,0.15,-115.00,43130.00,0.32
001080,만호제강,KOSPI,0,0,0,0.0,1676,41500,12.0,4025,0.00,0.00,0.00,0.00,0.25
001120,LX인터내셔널,KOSPI,42113,1089,1225,3.76,14535,38760,12.0,39300,10.74,0.51,3659.00,77069.00,-1.01
001130,대한제분,KOSPI,3343,70,101,-2.85,1875,16900,12.0,11190,-7.48,0.18,-1495.00,61093.00,-0.53
001200,유진투자증권,KOSPI,10657,666,686,0.0,4000,96866,12.0,4200,6.31,0.34,666.00,12331.00,-2.44
001210,금호전기,KOSPI,108,0,28,-1.49,553,61880,12.0,894,-15.96,2.23,-56.00,400.00,0.00
001230,동국홀딩스,KOSPI,5653,62,78,1.18,2522,155507,12.0,1756,17.39,0.12,101.00,14474.00,2.03
001250,GS글로벌,KOSPI,10991,129,73,3.2,2075,82533,12.0,2900,12.03,0.44,241.00,6576.00,0.00
001260,남광토건,KOSPI,821,22,36,5.49,730,9832,12.0,7300,13.57,0.57,538.00,12722.00,-3.44
001270,부국증권,KOSPI,4796,156,189,0.0,5516,10369,12.0,53200,15.59,0.57,3413.00,93587.00,-2.56
001275,부국증권우,KOSPI,0,0,0,0.0,906,3000,12.0,30350,0.00,0.00,0.00,0.00,0.00
001290,상상인증권,KOSPI,581,63,64,0.0,758,108337,12.0,714,-13.22,0.39,-54.00,1839.00,-3.64
001340,PKC,KOSPI,702,50,-25,2.67,2233,45028,12.0,4905,21.80,0.97,225.00,5057.00,-4.39
001360,삼성제약,KOSPI,443,-148,-141,-15.36,1224,94162,12.0,1274,-8.22,1.13,-155.00,1126.00,-3.04
001380,SG글로벌,KOSPI,278,27,28,2.36,309,22482,12.0,1378,11.02,0.20,125.00,6760.00,-0.65
001390,KG케미칼,KOSPI,23934,646,1135,7.45,2699,67233,12.0,4100,4.02,0.28,1019.00,14858.00,-2.73
001420,태원물산,KOSPI,116,-9,12,47.06,215,7600,12.0,2910,1.27,0.48,2299.00,6062.00,0.17
001430,세아베스틸지주,KOSPI,9676,311,308,3.75,11099,35862,12.0,35100,22.40,0.65,1567.00,54192.00,-4.23
001440,대한전선,KOSPI,10834,604,-16,3.16,52036,195992,12.0,28100,62.17,3.26,452.00,8622.00,-9.35
001450,현대해상,KOSPI,47161,3245,3173,21.87,31669,85248,12.0,40350,3.54,0.61,11407.00,65772.00,4.53
001460,BYC,KOSPI,363,56,56,3.72,1980,6246,12.0,32700,14.03,0.48,2331.00,68788.00,-0.46
001465,BYC우,KOSPI,0,0,0,0.0,494,2153,12.0,23400,0.00,0.00,0.00,0.00,0.21
001470,삼부토건,KOSPI,157,-11,-20,-36100000.0,796,229681,12.0,347,-1.04,-0.56,-334.00,-618.00,0.00
001500,현대차증권,KOSPI,8430,323,336,4.48,4822,61833,12.0,7930,7.99,0.30,993.00,26343.00,-2.10
001510,SK증권,KOSPI,7206,287,262,0.0,4938,231295,12.0,2120,17.52,0.74,121.00,2884.00,-5.78
001515,SK증권우,KOSPI,0,0,0,0.0,76,1956,12.0,4010,0.00,0.00,0.00,0.00,-2.67
001520,동양,KOSPI,1254,-87,122,5.19,1049,107122,12.0,1116,6.64,0.15,168.00,7624.00,-1.59
001525,동양우,KOSPI,0,0,0,0.0,20,262,12.0,8670,0.00,0.00,0.00,0.00,5.60
001527,동양2우B,KOSPI,0,0,0,0.0,16,205,12.0,7600,0.00,0.00,0.00,0.00,-6.75
001530,DI동일,KOSPI,1698,7,35,-1.06,4671,20715,12.0,24100,-52.16,0.96,-462.00,25027.00,-0.82
001550,조비,KOSPI,1024,48,4,1.22,538,5192,12.0,10340,84.07,1.02,123.00,10146.00,-3.09
001560,제일연마,KOSPI,195,15,24,14.36,632,7600,12.0,8470,6.12,0.52,1385.00,16369.00,-0.35
001570,금양,KOSPI,174,-79,-189,-13.29,6332,63967,12.0,9900,-9.62,1.38,-1029.00,7186.00,0.00
001620,케이비아이동국실업,KOSPI,2047,-12,76,16.62,469,22258,12.0,2120,1.50,0.18,1417.00,11828.00,-0.93
001630,종근당홀딩스,KOSPI,2403,193,206,7.68,1913,5009,12.0,39150,4.85,0.29,8070.00,133813.00,0.13
001680,대상,KOSPI,11099,570,486,-24.02,5935,34648,12.0,17800,-2.11,0.60,-8447.00,29733.00,1.83
001685,대상우,KOSPI,0,0,0,0.0,191,1370,12.0,14270,0.00,0.00,0.00,0.00,0.71
001720,신영증권,KOSPI,31714,1958,2028,8.04,23459,16440,3.0,142600,15.72,0.56,9073.00,253168.00,-3.52
001740,SK네트웍스,KOSPI,17434,334,598,4.76,15164,200593,12.0,7680,34.13,0.74,225.00,10430.00,-5.77
001750,한양증권,KOSPI,2003,294,287,0.0,2470,12728,12.0,19500,6.66,0.50,2927.00,38947.00,-1.27
001755,한양증권우,KOSPI,0,0,0,0.0,92,472,12.0,19690,0.00,0.00,0.00,0.00,-0.81
001770,SHD,KOSPI,1066,-40,12,5.58,72,1214,12.0,6210,2.58,0.14,2410.00,44133.00,1.97
001780,알루코,KOSPI,1421,97,145,5.18,1495,96830,12.0,1638,10.24,0.49,160.00,3371.00,-1.62
001790,대한제당,KOSPI,3151,55,118,-16.84,2276,86241,12.0,2605,-4.15,0.50,-628.00,5203.00,-0.57
001795,대한제당우,KOSPI,0,0,0,0.0,136,6482,12.0,2050,0.00,0.00,0.00,0.00,0.00
001800,오리온홀딩스,KOSPI,10086,1729,1798,5.53,15129,60156,12.0,25750,13.34,0.63,1931.00,40953.00,0.98
001820,삼화콘덴서,KOSPI,729,47,79,5.01,8877,10395,12.0,80700,66.92,3.02,1206.00,26701.00,-10.53
001940,KISCO홀딩스,KOSPI,2030,-173,-188,-2.09,3565,14176,12.0,25750,-20.01,0.28,-1287.00,93049.00,1.18
002020,코오롱,KOSPI,15188,988,-137,-7.05,3046,12907,12.0,25900,-2.24,0.20,-11553.00,132503.00,-3.36
002025,코오롱우,KOSPI,0,0,0,0.0,142,1160,12.0,13100,0.00,0.00,0.00,0.00,-1.21
002030,아세아,KOSPI,4594,237,189,2.67,3633,2058,12.0,189900,12.80,0.26,14837.00,722172.00,4.17
002070,비비안,KOSPI,496,-21,-45,-22.23,178,2404,12.0,7910,-0.67,0.14,-11890.00,55003.00,11.72
002100,경농,KOSPI,1535,323,315,5.77,1762,19522,12.0,9160,9.59,0.62,955.00,14751.00,-0.76
002140,고려산업,KOSPI,752,33,11,6.79,496,24939,12.0,2340,6.05,0.48,387.00,4843.00,13.04
002150,도화엔지니어링,KOSPI,1555,-24,-13,0.45,1635,33720,12.0,4985,22.97,0.65,217.00,7625.00,-0.50
002170,SYTS,KOSPI,413,21,42,5.41,1683,3000,12.0,56300,7.05,0.33,7984.00,171777.00,-0.35
002200,한국수출포장,KOSPI,691,-72,-68,-3.24,750,33499,12.0,2290,-23.61,0.29,-97.00,8020.00,0.22
002210,동성제약,KOSPI,884,-66,-77,-15.27,940,96619,12.0,973,-3.50,0.39,-278.00,2494.00,0.00
002220,한일철강,KOSPI,619,5,-16,-1.13,1062,26697,12.0,3020,-143.81,0.44,-21.00,6789.00,-11.95
002240,고려제강,KOSPI,4327,70,269,1.36,4438,27000,12.0,16880,47.42,0.25,356.00,67342.00,-0.71
002310,아세아제지,KOSPI,2171,100,126,3.06,2895,39449,12.0,7580,10.69,0.34,709.00,22004.00,1.07
002320,한진,KOSPI,7790,198,-48,-0.25,2265,15518,12.0,15140,-146.99,0.16,-103.00,94858.00,0.00
002350,넥센타이어,KOSPI,8383,542,797,8.56,6680,97667,12.0,6860,4.74,0.34,1448.00,19967.00,-2.42
002355,넥센타이어1우B,KOSPI,0,0,0,0.0,254,6500,12.0,3880,0.00,0.00,0.00,0.00,-0.64
002360,SH에너지화학,KOSPI,308,-12,-8,-12.01,210,11113,12.0,2100,-2.16,0.33,-970.00,6425.00,0.00
002380,KCC,KOSPI,16264,881,3125,23.84,35101,8592,12.0,421500,2.43,0.40,173128.00,1063952.00,-4.31
002390,한독,KOSPI,1354,8,-98,-1.11,1132,13763,12.0,8690,-55.71,0.41,-156.00,21292.00,1.28
002410,범양건영,KOSPI,77,5,-7,-36100000.0,531,27479,12.0,1935,-0.61,-0.76,-3184.00,-2532.00,0.00
002420,세기상사,KOSPI,320,-20,-27,-10.99,313,5969,12.0,5150,-10.14,1.18,-508.00,4375.00,-1.90
002450,삼익악기,KOSPI,704,87,127,8.93,1016,90530,12.0,1125,5.77,0.30,195.00,3698.00,0.45
002460,HS화성,KOSPI,690,2,48,6.75,1085,10150,12.0,11250,4.14,0.25,2719.00,45678.00,-0.97
002600,조흥,KOSPI,1225,38,-27,4.49,831,600,12.0,136900,10.16,0.54,13470.00,252447.00,-1.16
002620,제일파마홀딩스,KOSPI,1504,36,47,4.28,1046,15973,12.0,6810,7.43,0.33,916.00,20763.00,-0.58
002630,오리엔트바이오,KOSPI,0,0,0,0.0,628,59291,3.0,980,0.00,0.00,0.00,0.00,0.00
002690,동일제강,KOSPI,1511,-58,-7,-0.32,312,20300,12.0,1535,-63.96,0.20,-24.00,7693.00,-0.65
002700,신일전자,KOSPI,0,0,0,0.0,714,68547,12.0,1051,0.00,0.00,0.00,0.00,3.44
002710,TCC스틸,KOSPI,1747,-40,-27,-3.6,2246,26213,12.0,8870,-31.23,0.95,-284.00,9346.00,-4.62
002720,국제약품,KOSPI,440,20,26,6.33,704,21159,12.0,3300,12.27,0.71,269.00,4617.00,-2.08
002760,보락,KOSPI,476,-18,-16,-3.16,597,59900,12.0,1001,-40.04,1.28,-25.00,779.00,-0.20
002780,진흥기업,KOSPI,7262,-47,6,0.81,1093,145471,12.0,774,51.60,0.42,15.00,1830.00,-4.80
002785,진흥기업우B,KOSPI,0,0,0,0.0,11,857,12.0,1659,0.00,0.00,0.00,0.00,12.86
002787,진흥기업2우B,KOSPI,0,0,0,0.0,7,294,12.0,3795,0.00,0.00,0.00,0.00,29.97
002790,아모레퍼시픽홀딩스,KOSPI,12227,1378,1704,3.55,18426,76458,12.0,24200,18.21,0.62,1329.00,38797.00,-0.21
002795,아모레퍼시픽홀딩스우,KOSPI,0,0,0,0.0,673,6381,12.0,10560,0.00,0.00,0.00,0.00,-1.22
00279K,아모레퍼시픽홀딩스3우C,KOSPI,0,0,0,0.0,1443,7092,12.0,20600,0.00,0.00,0.00,0.00,0.73
002810,삼영무역,KOSPI,1094,45,222,10.29,3933,18466,12.0,22900,7.21,0.67,3174.00,34228.00,4.57
002820,SUN&L,KOSPI,506,-28,-64,-1.73,288,12607,12.0,2295,-12.34,0.13,-186.00,18273.00,0.22
002840,미원상사,KOSPI,1173,98,138,10.08,5719,4750,12.0,125700,13.72,1.37,9162.00,91715.00,1.53
002870,신풍,KOSPI,60,-6,8,2.92,374,34958,12.0,1000,17.54,0.38,57.00,2658.00,-5.12
002880,디와이에이,KOSPI,1893,73,45,2.86,367,46773,12.0,773,-55.21,0.78,-14.00,997.00,-1.28
002900,TYM,KOSPI,2897,350,406,14.03,2575,41400,12.0,6390,7.11,0.60,899.00,10601.00,-0.93
002920,유성기업,KOSPI,674,-34,25,-10.94,444,25947,12.0,1752,-1.61,0.17,-1086.00,10023.00,0.52
002960,한국쉘석유,KOSPI,3272,460,508,28.93,6487,1300,12.0,521000,18.48,5.32,28196.00,97904.00,3.37
002990,금호건설,KOSPI,4534,121,137,31.93,3834,37259,12.0,10150,5.92,1.48,1715.00,6841.00,-10.18
002995,금호건설우,KOSPI,0,0,0,0.0,66,292,12.0,19090,0.00,0.00,0.00,0.00,-14.39
003000,부광약품,KOSPI,478,11,21,4.79,3704,98664,12.0,3925,26.70,1.14,147.00,3452.00,-2.36
003010,혜인,KOSPI,0,0,0,0.0,535,12712,12.0,4430,0.00,0.00,0.00,0.00,-0.23
003030,세아제강지주,KOSPI,9919,267,229,0.62,4021,4141,12.0,110700,7.25,0.22,15274.00,510476.00,-1.16
003060,에이프로젠바이오로직스,KOSPI,216,-136,-46,-48.81,285,14412,12.0,2085,-0.16,0.12,-12877.00,16765.00,-0.24
003070,코오롱글로벌,KOSPI,6312,220,143,-22.64,2189,25423,12.0,8930,-0.94,0.33,-9461.00,26910.00,-0.78
003075,코오롱글로벌우,KOSPI,0,0,0,0.0,91,740,12.0,12140,0.00,0.00,0.00,0.00,-1.46
003080,SB성보,KOSPI,443,70,69,23.76,436,20020,12.0,2200,1.28,0.28,1721.00,7843.00,0.23
003090,대웅,KOSPI,4927,478,679,16.32,9401,58141,12.0,16930,5.62,0.60,3011.00,28372.00,2.17
003120,일성아이에스,KOSPI,690,-95,112,3.41,2686,13300,12.0,20650,20.96,0.56,985.00,36859.00,-0.24
003160,디아이,KOSPI,1057,189,190,6.28,5572,28300,12.0,19600,108.89,3.12,180.00,6287.00,-4.85
003200,일신방직,KOSPI,1405,30,39,2.0,2220,22960,12.0,10000,6.92,0.24,1445.00,42508.00,-0.40
003220,대원제약,KOSPI,1581,44,39,-1.63,1731,22427,12.0,7670,-123.71,0.62,-62.00,12407.00,-0.65
003230,삼양식품,KOSPI,7144,1771,2012,37.96,84143,7533,12.0,1151000,22.26,6.91,51697.00,166650.00,2.13
003240,태광산업,KOSPI,5333,-114,357,0.86,9163,1113,12.0,891000,12.27,0.19,72592.00,4669556.00,1.02
003280,흥아해운,KOSPI,400,11,6,11.19,4495,240424,12.0,1900,14.96,1.79,127.00,1062.00,-6.63
003300,한일홀딩스,KOSPI,3956,124,120,2.11,5192,30831,12.0,17520,17.11,0.32,1024.00,54474.00,-0.90
003350,한국화장품제조,KOSPI,0,0,0,0.0,1706,22660,12.0,7750,0.00,0.00,0.00,0.00,1.17
003460,유화증권,KOSPI,377,122,218,3.5,1729,56702,12.0,3040,12.67,0.41,240.00,7363.00,-2.41
003465,유화증권우,KOSPI,0,0,0,0.0,510,17476,12.0,3080,0.00,0.00,0.00,0.00,-0.16
003470,유안타증권,KOSPI,17234,728,879,0.0,8449,192680,12.0,4460,9.91,0.48,450.00,9275.00,-2.19
003475,유안타증권우,KOSPI,0,0,0,0.0,525,12811,12.0,4220,0.00,0.00,0.00,0.00,-0.24
003480,한진중공업홀딩스,KOSPI,4840,496,444,14.88,1364,29529,12.0,4665,2.33,0.27,2001.00,17045.00,-1.37
003490,대한항공,KOSPI,66581,5174,468,5.78,93343,368220,12.0,25450,12.06,0.86,2111.00,29659.00,-1.17
003495,대한항공우,KOSPI,0,0,0,0.0,245,1110,12.0,21750,0.00,0.00,0.00,0.00,-0.46
003520,영진약품,KOSPI,2520,87,29,1.37,2161,182892,12.0,1220,174.29,2.48,7.00,491.00,0.83
003530,한화투자증권,KOSPI,16594,296,250,0.0,9161,214547,12.0,4270,9.18,0.45,465.00,9484.00,-3.72
003535,한화투자증권우,KOSPI,0,0,0,0.0,269,4800,12.0,5310,0.00,0.00,0.00,0.00,-7.17
003540,대신증권,KOSPI,24014,1025,1941,0.0,12131,47666,12.0,25750,12.60,0.48,2044.00,54154.00,-1.72
003545,대신증권우,KOSPI,0,0,0,0.0,4764,24383,12.0,19690,0.00,0.00,0.00,0.00,-0.66
003547,대신증권2우B,KOSPI,0,0,0,0.0,1824,9606,12.0,19200,0.00,0.00,0.00,0.00,-1.08
003550,LG,KOSPI,18006,4138,4427,1.73,147109,151192,12.0,97900,21.15,0.53,4628.00,186173.00,-3.64
003555,LG우,KOSPI,0,0,0,0.0,1897,3011,12.0,64100,0.00,0.00,0.00,0.00,-2.73
003570,SNT다이내믹스,KOSPI,1799,213,239,7.65,10707,33252,12.0,35000,18.90,0.95,1852.00,36682.00,2.79
003580,HLB글로벌,KOSPI,267,-25,-29,-5.24,623,50663,12.0,1221,-8.14,0.84,-150.00,1457.00,0.83
003610,방림,KOSPI,625,-7,65,3.76,1628,32110,9.0,5300,32.32,0.95,164.00,5603.00,2.51
003620,KG모빌리티,KOSPI,11414,96,249,4.83,5494,202374,12.0,2800,12.07,0.38,232.00,7336.00,-2.78
003650,미창석유,KOSPI,4319,456,675,13.54,2485,1739,12.0,141200,4.67,0.57,30250.00,246893.00,-2.28
003670,포스코퓨처엠,KOSPI,7575,177,100,-0.4,123279,88946,12.0,141600,366.84,3.10,386.00,45731.00,-6.96
003680,한성기업,KOSPI,3325,110,33,4.25,534,6209,12.0,7570,16.56,0.65,457.00,11720.00,-7.68
003690,코리안리,KOSPI,17737,2912,2905,0.0,23645,176721,12.0,13950,8.44,0.67,1653.00,20843.00,1.45
003720,삼영,KOSPI,484,60,67,19.68,1938,34000,12.0,6050,15.63,2.33,387.00,2595.00,-3.35
003780,진양산업,KOSPI,222,17,17,10.63,609,13000,12.0,4070,7.62,0.79,534.00,5164.00,-2.05
003830,대한화섬,KOSPI,1238,-15,-64,-0.35,1450,1328,12.0,112000,-59.64,0.21,-1878.00,532233.00,-0.88
003850,보령,KOSPI,2554,202,539,12.78,6974,85787,12.0,8250,11.03,0.82,748.00,10008.00,0.24
003920,남양유업,KOSPI,2252,5,82,1.57,2451,6000,12.0,43150,49.54,0.36,871.00,120319.00,2.37
003925,남양유업우,KOSPI,0,0,0,0.0,628,2000,12.0,30900,0.00,0.00,0.00,0.00,-0.16
003960,사조대림,KOSPI,8863,238,199,-10.59,2708,9164,12.0,30000,-3.50,0.41,-8577.00,72933.00,-0.17
004000,롯데정밀화학,KOSPI,5107,327,554,5.1,11726,25800,12.0,47100,11.45,0.49,4112.00,95632.00,0.64
004020,현대제철,KOSPI,57397,157,-321,0.04,33761,133445,12.0,27750,-533.65,0.19,-52.00,147255.00,-1.42
004060,SG세계물산,KOSPI,277,-19,41,1.4,481,20242,12.0,2350,53.41,0.18,44.00,13190.00,-2.69
004080,신흥,KOSPI,252,8,11,2.91,1304,9300,12.0,13990,47.10,1.14,297.00,12296.00,-0.29
004090,한국석유,KOSPI,1712,41,25,3.67,1424,12694,12.0,12030,29.27,0.74,411.00,16160.00,0.25
004100,태양금속,KOSPI,1511,61,47,2.76,932,36700,12.0,2365,27.18,0.57,87.00,4175.00,-1.66
004105,태양금속우,KOSPI,0,0,0,0.0,98,3300,12.0,2920,0.00,0.00,0.00,0.00,-3.63
004140,동방,KOSPI,2415,65,20,7.94,869,47971,12.0,1842,5.13,0.50,359.00,3677.00,-1.92
004150,한솔홀딩스,KOSPI,2696,79,128,0.88,1228,41026,12.0,3050,-203.33,0.22,-15.00,13574.00,-1.61
004170,신세계,KOSPI,18471,1978,1849,1.71,53081,9445,12.0,504000,350.00,0.99,1440.00,508154.00,-7.35
004250,NPC,KOSPI,1100,62,54,3.48,1066,36720,12.0,2925,9.50,0.25,308.00,11789.00,-0.85
004255,NPC우,KOSPI,0,0,0,0.0,102,5280,12.0,1970,0.00,0.00,0.00,0.00,-0.76
004270,남성,KOSPI,185,11,58,0.57,225,3621,12.0,6470,-7.91,0.25,-818.00,25942.00,2.54
004310,현대약품,KOSPI,0,0,0,0.0,2185,32000,11.0,6110,0.00,0.00,0.00,0.00,-3.02
004360,세방,KOSPI,2998,69,222,4.79,2377,19115,12.0,13100,4.57,0.24,2865.00,54806.00,1.71
004365,세방우,KOSPI,0,0,0,0.0,328,3689,12.0,9390,0.00,0.00,0.00,0.00,4.10
004370,농심,KOSPI,9340,674,809,6.36,21198,6082,12.0,367500,13.14,0.76,27970.00,485193.00,0.96
004380,삼익THK,KOSPI,654,-38,-53,-24.75,1666,20700,12.0,7920,-3.69,1.04,-2146.00,7604.00,-5.04
004410,서울식품,KOSPI,586,-22,-30,-12.02,389,39455,12.0,996,-124.50,16.33,-8.00,61.00,-2.16
004415,서울식품우,KOSPI,0,0,0,0.0,9,222,12.0,6600,0.00,0.00,0.00,0.00,29.67
004430,송원산업,KOSPI,2692,266,285,2.03,2899,24000,12.0,12700,130.93,0.40,97.00,31671.00,-2.31
004440,삼일씨엔에스,KOSPI,2213,-17,-26,-0.75,622,12731,12.0,5120,-32.41,0.24,-158.00,20976.00,-5.71
004450,삼화왕관,KOSPI,393,18,35,4.37,536,2154,12.0,25700,12.91,0.42,1991.00,61829.00,0.98
004490,세방전지,KOSPI,5254,333,483,8.3,7290,13860,12.0,53200,5.28,0.44,10076.00,121686.00,-1.12
004540,깨끗한나라,KOSPI,1251,-40,-69,-26.93,480,37240,12.0,1231,-0.97,0.27,-1263.00,4539.00,-2.61
004545,깨끗한나라우,KOSPI,0,0,0,0.0,15,366,12.0,5000,0.00,0.00,0.00,0.00,4.49
004560,현대비앤지스틸,KOSPI,1997,84,65,3.21,1614,15078,12.0,11360,11.64,0.33,976.00,34303.00,-1.22
004690,삼천리,KOSPI,18095,1102,1249,7.27,4058,3626,12.0,119200,4.33,0.24,27498.00,491062.00,2.41
004700,조광피혁,KOSPI,902,72,155,2.58,4248,6649,12.0,64400,33.97,0.76,1896.00,84592.00,-0.16
004710,한솔테크닉스,KOSPI,3160,141,146,-4.67,3733,40629,12.0,7370,-19.39,0.86,-380.00,8521.00,-15.58
004720,팜젠사이언스,KOSPI,429,20,-7,0.05,788,22654,12.0,3440,22.34,0.25,154.00,13736.00,-1.01
004770,써니전자,KOSPI,128,26,55,5.36,578,35507,12.0,1626,13.55,0.71,120.00,2295.00,-0.91
004800,효성,KOSPI,5302,946,995,14.53,24424,16740,12.0,156800,7.96,1.07,19707.00,146168.00,-2.37
004830,덕성,KOSPI,343,9,7,3.84,511,15680,12.0,3295,10.23,0.52,322.00,6371.00,-2.37
004835,덕성우,KOSPI,0,0,0,0.0,55,1392,12.0,3960,0.00,0.00,0.00,0.00,-3.41
004840,DRB동일,KOSPI,2000,59,105,0.9,813,19272,12.0,4355,19.44,0.21,224.00,20966.00,-0.68
004870,티웨이홀딩스,KOSPI,52,-52,-250,-13.15,279,113163,12.0,979,-5.29,0.74,-185.00,1325.00,-16.68
004890,동일산업,KOSPI,829,29,104,-1.19,839,2425,12.0,34750,-6.53,0.18,-5321.00,189781.00,-0.29
004910,조광페인트,KOSPI,464,-62,-43,-8.13,437,12800,12.0,3490,-4.32,0.17,-808.00,20669.00,0.72
004920,씨아이테크,KOSPI,66,-15,105,31.75,489,52179,12.0,999,3.44,0.71,290.00,1403.00,4.06
004960,한신공영,KOSPI,2524,193,183,8.44,1137,11570,12.0,10160,1.96,0.14,5172.00,72296.00,-5.75
004970,신라교역,KOSPI,859,45,162,2.52,1457,16000,12.0,9300,32.07,0.24,290.00,38108.00,0.87
004980,성신양회,KOSPI,2850,8,-48,5.2,1924,24516,12.0,7870,7.65,0.33,1029.00,23623.00,-2.84
004985,성신양회우,KOSPI,0,0,0,0.0,60,735,12.0,8570,0.00,0.00,0.00,0.00,0.00
004990,롯데지주,KOSPI,36222,461,422,-8.64,22125,99663,12.0,23450,-3.83,0.30,-6125.00,79142.00,0.43
00499K,롯데지주우,KOSPI,0,0,0,0.0,178,805,12.0,22650,0.00,0.00,0.00,0.00,-0.22
005010,휴스틸,KOSPI,1479,-53,-14,-1.55,2005,56188,12.0,3795,-14.16,0.20,-268.00,18820.00,-1.30
