종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
000240,한국앤컴퍼니,KOSPI,3784,1217,1376,7.54,23876,94935,12.0,25150.0,6.88,0.5,3658.0,50477.0,0.4
000270,기아,KOSPI,295019,22051,26352,11.9,564537,390412,12.0,128500.0,6.72,0.82,19111.0,157456.0,-1.53
000300,DH오토넥스,KOSPI,144,3,2,10.95,1740,41437,12.0,4200.0,37.5,4.81,112.0,874.0,0.0
000320,노루홀딩스,KOSPI,2988,162,210,6.76,2111,13291,12.0,16320.0,6.81,0.34,2395.0,47919.0,-1.45
000325,노루홀딩스우,KOSPI,0,0,0,0.0,58,243,12.0,24500.0,0.0,0.0,0.0,0.0,2.51
000370,한화손해보험,KOSPI,20907,1359,1359,0.0,6479,116738,12.0,5950.0,3.08,0.34,1932.0,17378.0,0.34
000390,SP삼화,KOSPI,1443,18,40,3.64,1599,27203,12.0,5960.0,21.13,0.47,282.0,12683.0,0.0
000400,롯데손해보험,KOSPI,0,0,0,0.0,6765,310336,12.0,2120.0,0.0,0.0,0.0,0.0,-7.42
000430,대원강업,KOSPI,4328,233,263,9.68,2176,62000,12.0,3570.0,6.08,0.39,587.0,9057.0,0.85
000480,CR홀딩스,KOSPI,2057,102,104,-3.32,2168,46890,12.0,4685.0,-8.01,0.34,-585.0,13605.0,0.0
000490,대동,KOSPI,3777,60,-53,-6.74,1859,28826,12.0,6780.0,-10.59,0.38,-640.0,17840.0,0.0
000500,가온전선,KOSPI,7636,278,223,11.96,29959,16543,12.0,178600.0,99.94,10.99,1787.0,16247.0,-5.45
000520,삼일제약,KOSPI,525,-84,-106,-24.71,1351,21691,12.0,6730.0,-4.21,1.07,-1598.0,6277.0,-2.32
000540,흥국화재,KOSPI,33740,1488,1437,9.97,2001,64242,12.0,3210.0,1.96,0.27,1638.0,11857.0,0.31
000545,흥국화재우,KOSPI,0,0,0,0.0,41,768,12.0,5400.0,0.0,0.0,0.0,0.0,4.65
000590,CS홀딩스,KOSPI,317,46,110,5.59,780,1154,12.0,66400.0,4.44,0.21,14967.0,320744.0,-1.78
000640,동아쏘시오홀딩스,KOSPI,3510,191,195,8.41,5311,6732,12.0,84400.0,6.25,0.49,13508.0,171401.0,0.84
000650,천일고속,KOSPI,447,-53,-42,-25.32,2202,1429,12.0,145600.0,-49.57,14.7,-2937.0,9908.0,-1.82
000660,SK하이닉스,KOSPI,525763,376103,516169,61.16,13085215,712702,12.0,1757000.0,29.8,10.23,58955.0,171751.0,-0.11
000670,영풍,KOSPI,8511,433,25,-7.82,6195,18410,12.0,34850.0,-82.58,0.18,-422.0,195371.0,-1.13
000680,LS네트웍스,KOSPI,17048,433,359,-1.81,2198,78803,12.0,2900.0,-7.16,0.26,-405.0,11323.0,-0.85
000700,유수홀딩스,KOSPI,1063,100,173,3.05,1531,26041,12.0,6140.0,34.89,0.48,176.0,12843.0,1.99
000720,현대건설,KOSPI,62813,1809,2735,4.95,104451,111355,12.0,102100.0,30.75,1.39,3320.0,73523.0,-3.86
000725,현대건설우,KOSPI,0,0,0,0.0,501,1054,12.0,49350.0,0.0,0.0,0.0,0.0,0.0
000760,이화산업,KOSPI,111,8,8,-1.11,328,2800,12.0,12400.0,-19.38,0.26,-640.0,47844.0,-0.64
000810,삼성화재,KOSPI,66763,8611,8577,0.0,275921,44647,12.0,641000.0,15.75,1.28,40703.0,500071.0,-0.47
000815,삼성화재우,KOSPI,0,0,0,0.0,11607,3007,12.0,393000.0,0.0,0.0,0.0,0.0,-1.26
000850,화천기공,KOSPI,552,19,61,4.29,716,2200,12.0,31800.0,6.15,0.21,5173.0,154300.0,-1.09
000860,강남제비스코,KOSPI,1469,9,0,-0.65,1593,13000,12.0,12250.0,-59.18,0.26,-207.0,47663.0,1.32
000880,한화,KOSPI,214514,12667,9216,3.87,61130,70507,12.0,90500.0,22.98,0.68,3939.0,133067.0,-5.73
00088K,한화3우B,KOSPI,0,0,0,0.0,5918,19404,12.0,32450.0,0.0,0.0,0.0,0.0,-1.96
000890,보해양조,KOSPI,432,25,21,8.75,404,27624,12.0,1392.0,5.8,0.44,240.0,3129.0,-0.71
000910,유니온,KOSPI,452,-7,430,47.05,434,15611,12.0,2775.0,1.85,0.4,1496.0,6907.0,-0.72
000950,전방,KOSPI,79,-9,8,-1.06,442,1680,12.0,26750.0,1.51,0.13,17743.0,199651.0,0.75
000970,한국주철관,KOSPI,921,25,35,4.49,1479,22800,12.0,6620.0,8.9,0.39,744.0,16819.0,0.0
000990,DB하이텍,KOSPI,3746,637,969,14.17,45549,43504,12.0,96800.0,16.74,1.84,5783.0,52634.0,-3.2
001020,페이퍼코리아,KOSPI,672,12,-7,-6.65,662,35596,12.0,1970.0,-3.63,0.27,-543.0,7411.0,-3.43
001040,CJ,KOSPI,114512,4607,2822,2.81,37959,29176,12.0,133500.0,33.22,0.86,4019.0,155346.0,0.98
001045,CJ우,KOSPI,0,0,0,0.0,1455,2260,12.0,68700.0,0.0,0.0,0.0,0.0,0.88
00104K,CJ4우(전환),KOSPI,0,0,0,0.0,5443,4226,12.0,130300.0,0.0,0.0,0.0,0.0,-0.31
001060,JW중외제약,KOSPI,1999,336,352,20.07,5518,23285,12.0,24150.0,9.78,1.58,2470.0,15290.0,0.0
001065,JW중외제약우,KOSPI,0,0,0,0.0,70,341,12.0,20800.0,0.0,0.0,0.0,0.0,-0.72
001067,JW중외제약2우B,KOSPI,0,0,0,0.0,87,209,12.0,43500.0,0.0,0.0,0.0,0.0,0.0
001070,대한방직,KOSPI,349,4,-3,0.01,325,5300,12.0,6310.0,-54.87,0.15,-115.0,43130.0,0.0
001080,만호제강,KOSPI,0,0,0,0.0,1676,41500,12.0,4070.0,0.0,0.0,0.0,0.0,1.12
001120,LX인터내셔널,KOSPI,42113,1089,1225,3.76,14535,38760,12.0,37900.0,10.36,0.49,3659.0,77069.0,-3.56
001130,대한제분,KOSPI,3343,70,101,-2.85,1875,16900,12.0,11350.0,-7.59,0.19,-1495.0,61093.0,1.43
001200,유진투자증권,KOSPI,10657,666,686,0.0,4000,96866,12.0,4220.0,6.34,0.34,666.0,12331.0,0.48
001210,금호전기,KOSPI,108,0,28,-1.49,553,61880,12.0,894.0,-15.96,2.23,-56.0,400.0,0.0
001230,동국홀딩스,KOSPI,5653,62,78,1.18,2522,155507,12.0,1799.0,17.81,0.12,101.0,14474.0,2.45
001250,GS글로벌,KOSPI,10991,129,73,3.2,2075,82533,12.0,2720.0,11.29,0.41,241.0,6576.0,-6.21
001260,남광토건,KOSPI,821,22,36,5.49,730,9832,12.0,7290.0,13.55,0.57,538.0,12722.0,-0.14
001270,부국증권,KOSPI,4796,156,189,0.0,5516,10369,12.0,53700.0,15.73,0.57,3413.0,93587.0,0.94
001275,부국증권우,KOSPI,0,0,0,0.0,906,3000,12.0,30700.0,0.0,0.0,0.0,0.0,1.15
001290,상상인증권,KOSPI,581,63,64,0.0,758,108337,12.0,713.0,-13.2,0.39,-54.0,1839.0,-0.14
001340,PKC,KOSPI,702,50,-25,2.67,2233,45028,12.0,4800.0,21.33,0.95,225.0,5057.0,-2.14
001360,삼성제약,KOSPI,443,-148,-141,-15.36,1224,94162,12.0,1288.0,-8.31,1.14,-155.0,1126.0,1.1
001380,SG글로벌,KOSPI,278,27,28,2.36,309,22482,12.0,1376.0,11.01,0.2,125.0,6760.0,-0.15
001390,KG케미칼,KOSPI,23934,646,1135,7.45,2699,67233,12.0,4110.0,4.03,0.28,1019.0,14858.0,0.24
001420,태원물산,KOSPI,116,-9,12,47.06,215,7600,12.0,2785.0,1.21,0.46,2299.0,6062.0,-4.3
001430,세아베스틸지주,KOSPI,9676,311,308,3.75,11099,35862,12.0,36600.0,23.36,0.68,1567.0,54192.0,4.27
001440,대한전선,KOSPI,10834,604,-16,3.16,52036,195992,12.0,27950.0,61.84,3.24,452.0,8622.0,-0.53
001450,현대해상,KOSPI,47161,3245,3173,21.87,31669,85248,12.0,40850.0,3.58,0.62,11407.0,65772.0,1.24
001460,BYC,KOSPI,363,56,56,3.72,1980,6246,12.0,32650.0,14.01,0.47,2331.0,68788.0,-0.15
001465,BYC우,KOSPI,0,0,0,0.0,494,2153,12.0,23400.0,0.0,0.0,0.0,0.0,0.0
001470,삼부토건,KOSPI,157,-11,-20,-36100000.0,796,229681,12.0,347.0,-1.04,-0.56,-334.0,-618.0,0.0
001500,현대차증권,KOSPI,8430,323,336,4.48,4822,61833,12.0,7930.0,7.99,0.3,993.0,26343.0,0.0
001510,SK증권,KOSPI,7206,287,262,0.0,4938,231295,12.0,2130.0,17.6,0.74,121.0,2884.0,0.47
001515,SK증권우,KOSPI,0,0,0,0.0,76,1956,12.0,4000.0,0.0,0.0,0.0,0.0,-0.25
001520,동양,KOSPI,1254,-87,122,5.19,1049,107122,12.0,1086.0,6.46,0.14,168.0,7624.0,-2.69
001525,동양우,KOSPI,0,0,0,0.0,20,262,12.0,7810.0,0.0,0.0,0.0,0.0,-9.92
001527,동양2우B,KOSPI,0,0,0,0.0,16,205,12.0,7800.0,0.0,0.0,0.0,0.0,2.63
001530,DI동일,KOSPI,1698,7,35,-1.06,4671,20715,12.0,24400.0,-52.81,0.97,-462.0,25027.0,1.24
001550,조비,KOSPI,1024,48,4,1.22,538,5192,12.0,10170.0,82.68,1.0,123.0,10146.0,-1.64
001560,제일연마,KOSPI,195,15,24,14.36,632,7600,12.0,8410.0,6.07,0.51,1385.0,16369.0,-0.71
001570,금양,KOSPI,174,-79,-189,-13.29,6332,63967,12.0,9900.0,-9.62,1.38,-1029.0,7186.0,0.0
001620,케이비아이동국실업,KOSPI,2047,-12,76,16.62,469,22258,12.0,2135.0,1.51,0.18,1417.0,11828.0,0.71
001630,종근당홀딩스,KOSPI,2403,193,206,7.68,1913,5009,12.0,39050.0,4.84,0.29,8070.0,133813.0,-0.26
001680,대상,KOSPI,11099,570,486,-24.02,5935,34648,12.0,18010.0,-2.13,0.61,-8447.0,29733.0,1.18
001685,대상우,KOSPI,0,0,0,0.0,191,1370,12.0,14070.0,0.0,0.0,0.0,0.0,-1.4
001720,신영증권,KOSPI,31714,1958,2028,8.04,23459,16440,3.0,144800.0,15.96,0.57,9073.0,253168.0,1.54
001740,SK네트웍스,KOSPI,17434,334,598,4.76,15164,200593,12.0,7700.0,34.22,0.74,225.0,10430.0,0.26
001750,한양증권,KOSPI,2003,294,287,0.0,2470,12728,12.0,19720.0,6.74,0.51,2927.0,38947.0,1.13
001755,한양증권우,KOSPI,0,0,0,0.0,92,472,12.0,19750.0,0.0,0.0,0.0,0.0,0.3
001770,SHD,KOSPI,1066,-40,12,5.58,72,1214,12.0,6400.0,2.66,0.15,2410.0,44133.0,3.06
001780,알루코,KOSPI,1421,97,145,5.18,1495,96830,12.0,1634.0,10.21,0.48,160.0,3371.0,-0.24
001790,대한제당,KOSPI,3151,55,118,-16.84,2276,86241,12.0,2685.0,-4.28,0.52,-628.0,5203.0,3.07
001795,대한제당우,KOSPI,0,0,0,0.0,136,6482,12.0,2060.0,0.0,0.0,0.0,0.0,0.49
001800,오리온홀딩스,KOSPI,10086,1729,1798,5.53,15129,60156,12.0,26300.0,13.62,0.64,1931.0,40953.0,2.14
001820,삼화콘덴서,KOSPI,729,47,79,5.01,8877,10395,12.0,79600.0,66.0,2.98,1206.0,26701.0,-1.36
001940,KISCO홀딩스,KOSPI,2030,-173,-188,-2.09,3565,14176,12.0,25600.0,-19.89,0.28,-1287.0,93049.0,-0.58
002020,코오롱,KOSPI,15188,988,-137,-7.05,3046,12907,12.0,25550.0,-2.21,0.19,-11553.0,132503.0,-1.35
002025,코오롱우,KOSPI,0,0,0,0.0,142,1160,12.0,13050.0,0.0,0.0,0.0,0.0,-0.38
002030,아세아,KOSPI,4594,237,189,2.67,3633,2058,12.0,190800.0,12.86,0.26,14837.0,722172.0,0.47
002070,비비안,KOSPI,496,-21,-45,-22.23,178,2404,12.0,8300.0,-0.7,0.15,-11890.0,55003.0,4.93
002100,경농,KOSPI,1535,323,315,5.77,1762,19522,12.0,9190.0,9.62,0.62,955.0,14751.0,0.33
002140,고려산업,KOSPI,752,33,11,6.79,496,24939,12.0,2125.0,5.49,0.44,387.0,4843.0,-9.19
002150,도화엔지니어링,KOSPI,1555,-24,-13,0.45,1635,33720,12.0,5050.0,23.27,0.66,217.0,7625.0,1.3
002170,SYTS,KOSPI,413,21,42,5.41,1683,3000,12.0,55000.0,6.89,0.32,7984.0,171777.0,-2.31
002200,한국수출포장,KOSPI,691,-72,-68,-3.24,750,33499,12.0,2300.0,-23.71,0.29,-97.0,8020.0,0.44
002210,동성제약,KOSPI,884,-66,-77,-15.27,940,96619,12.0,973.0,-3.5,0.39,-278.0,2494.0,0.0
002220,한일철강,KOSPI,619,5,-16,-1.13,1062,26697,12.0,2990.0,-142.38,0.44,-21.0,6789.0,-0.99
002240,고려제강,KOSPI,4327,70,269,1.36,4438,27000,12.0,17250.0,48.46,0.26,356.0,67342.0,2.19
002310,아세아제지,KOSPI,2171,100,126,3.06,2895,39449,12.0,7550.0,10.65,0.34,709.0,22004.0,-0.4
002320,한진,KOSPI,7790,198,-48,-0.25,2265,15518,12.0,14970.0,-145.34,0.16,-103.0,94858.0,-1.12
002350,넥센타이어,KOSPI,8383,542,797,8.56,6680,97667,12.0,6820.0,4.71,0.34,1448.0,19967.0,-0.58
002355,넥센타이어1우B,KOSPI,0,0,0,0.0,254,6500,12.0,3900.0,0.0,0.0,0.0,0.0,0.52
002360,SH에너지화학,KOSPI,308,-12,-8,-12.01,210,11113,12.0,2035.0,-2.1,0.32,-970.0,6425.0,-3.1
002380,KCC,KOSPI,16264,881,3125,23.84,35101,8592,12.0,416500.0,2.41,0.39,173128.0,1063952.0,-1.19
002390,한독,KOSPI,1354,8,-98,-1.11,1132,13763,12.0,8840.0,-56.67,0.42,-156.0,21292.0,1.73
002410,범양건영,KOSPI,77,5,-7,-36100000.0,531,27479,12.0,1935.0,-0.61,-0.76,-3184.0,-2532.0,0.0
002420,세기상사,KOSPI,320,-20,-27,-10.99,313,5969,12.0,5150.0,-10.14,1.18,-508.0,4375.0,0.0
002450,삼익악기,KOSPI,704,87,127,8.93,1016,90530,12.0,1121.0,5.75,0.3,195.0,3698.0,-0.36
002460,HS화성,KOSPI,690,2,48,6.75,1085,10150,12.0,11040.0,4.06,0.24,2719.0,45678.0,-1.87
002600,조흥,KOSPI,1225,38,-27,4.49,831,600,12.0,137000.0,10.17,0.54,13470.0,252447.0,0.07
002620,제일파마홀딩스,KOSPI,1504,36,47,4.28,1046,15973,12.0,7100.0,7.75,0.34,916.0,20763.0,4.26
002630,오리엔트바이오,KOSPI,0,0,0,0.0,628,59291,3.0,978.0,0.0,0.0,0.0,0.0,-0.2
002690,동일제강,KOSPI,1511,-58,-7,-0.32,312,20300,12.0,1533.0,-63.88,0.2,-24.0,7693.0,-0.13
002700,신일전자,KOSPI,0,0,0,0.0,714,68547,12.0,1176.0,0.0,0.0,0.0,0.0,11.89
002710,TCC스틸,KOSPI,1747,-40,-27,-3.6,2246,26213,12.0,8850.0,-31.16,0.95,-284.0,9346.0,-0.23
002720,국제약품,KOSPI,440,20,26,6.33,704,21159,12.0,3330.0,12.38,0.72,269.0,4617.0,0.91
002760,보락,KOSPI,476,-18,-16,-3.16,597,59900,12.0,1008.0,-40.32,1.29,-25.0,779.0,0.7
002780,진흥기업,KOSPI,7262,-47,6,0.81,1093,145471,12.0,763.0,50.87,0.42,15.0,1830.0,-1.42
002785,진흥기업우B,KOSPI,0,0,0,0.0,11,857,12.0,1464.0,0.0,0.0,0.0,0.0,-11.75
002787,진흥기업2우B,KOSPI,0,0,0,0.0,7,294,12.0,3225.0,0.0,0.0,0.0,0.0,-15.02
002790,아모레퍼시픽홀딩스,KOSPI,12227,1378,1704,3.55,18426,76458,12.0,24950.0,18.77,0.64,1329.0,38797.0,3.1
002795,아모레퍼시픽홀딩스우,KOSPI,0,0,0,0.0,673,6381,12.0,10860.0,0.0,0.0,0.0,0.0,2.84
00279K,아모레퍼시픽홀딩스3우C,KOSPI,0,0,0,0.0,1443,7092,12.0,20950.0,0.0,0.0,0.0,0.0,1.7
002810,삼영무역,KOSPI,1094,45,222,10.29,3933,18466,12.0,23050.0,7.26,0.67,3174.0,34228.0,0.66
002820,SUN&L,KOSPI,506,-28,-64,-1.73,288,12607,12.0,2265.0,-12.18,0.12,-186.0,18273.0,-1.31
002840,미원상사,KOSPI,1173,98,138,10.08,5719,4750,12.0,127000.0,13.86,1.38,9162.0,91715.0,1.03
002870,신풍,KOSPI,60,-6,8,2.92,374,34958,12.0,1026.0,18.0,0.39,57.0,2658.0,2.6
002880,디와이에이,KOSPI,1893,73,45,2.86,367,46773,12.0,770.0,-55.0,0.77,-14.0,997.0,-0.39
002900,TYM,KOSPI,2897,350,406,14.03,2575,41400,12.0,6450.0,7.17,0.61,899.0,10601.0,0.94
002920,유성기업,KOSPI,674,-34,25,-10.94,444,25947,12.0,1762.0,-1.62,0.18,-1086.0,10023.0,0.57
002960,한국쉘석유,KOSPI,3272,460,508,28.93,6487,1300,12.0,510000.0,18.09,5.21,28196.0,97904.0,-2.11
002990,금호건설,KOSPI,4534,121,137,31.93,3834,37259,12.0,9570.0,5.58,1.4,1715.0,6841.0,-5.71
002995,금호건설우,KOSPI,0,0,0,0.0,66,292,12.0,17970.0,0.0,0.0,0.0,0.0,-5.87
003000,부광약품,KOSPI,478,11,21,4.79,3704,98664,12.0,4080.0,27.76,1.18,147.0,3452.0,3.95
003010,혜인,KOSPI,0,0,0,0.0,535,12712,12.0,4460.0,0.0,0.0,0.0,0.0,0.68
003030,세아제강지주,KOSPI,9919,267,229,0.62,4021,4141,12.0,107300.0,7.03,0.21,15274.0,510476.0,-3.07
003060,에이프로젠바이오로직스,KOSPI,216,-136,-46,-48.81,285,14412,12.0,2080.0,-0.16,0.12,-12877.0,16765.0,-0.24
003070,코오롱글로벌,KOSPI,6312,220,143,-22.64,2189,25423,12.0,9070.0,-0.96,0.34,-9461.0,26910.0,1.57
003075,코오롱글로벌우,KOSPI,0,0,0,0.0,91,740,12.0,12250.0,0.0,0.0,0.0,0.0,0.91
003080,SB성보,KOSPI,443,70,69,23.76,436,20020,12.0,2207.0,1.28,0.28,1721.0,7843.0,0.32
003090,대웅,KOSPI,4927,478,679,16.32,9401,58141,12.0,17180.0,5.71,0.61,3011.0,28372.0,1.48
003120,일성아이에스,KOSPI,690,-95,112,3.41,2686,13300,12.0,20700.0,21.02,0.56,985.0,36859.0,0.24
003160,디아이,KOSPI,1057,189,190,6.28,5572,28300,12.0,20550.0,114.17,3.27,180.0,6287.0,4.85
003200,일신방직,KOSPI,1405,30,39,2.0,2220,22960,12.0,10080.0,6.98,0.24,1445.0,42508.0,0.8
003220,대원제약,KOSPI,1581,44,39,-1.63,1731,22427,12.0,7720.0,-124.52,0.62,-62.0,12407.0,0.65
003230,삼양식품,KOSPI,7144,1771,2012,37.96,84143,7533,12.0,1237000.0,23.93,7.42,51697.0,166650.0,7.47
003240,태광산업,KOSPI,5333,-114,357,0.86,9163,1113,12.0,893000.0,12.3,0.19,72592.0,4669556.0,0.22
003280,흥아해운,KOSPI,400,11,6,11.19,4495,240424,12.0,1747.0,13.76,1.65,127.0,1062.0,-8.05
